symbol,company_name,sector,model_1,model_2,loss_type,sample_size,mean_loss_differential,dm_statistic,raw_p_value,holm_adjusted_p_value,reject,available,unavailable_reason,hac_lag,forecast_horizon,hln_correction_factor,holm_family_size,formal_run_id,formal_cutoff,formal_git_sha,supplementary_package_id,evidence_source
SCC,Semirara Mining and Power Corporation,Mining and Oil,lag_reg,lstm,squared_error,246,0.0019072236894383248,0.3486159498300525,0.7276770420999,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,lag_reg,naive,squared_error,246,0.003948425660755407,0.6352491036713563,0.5258588069353811,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,arima,lstm,squared_error,246,-0.002041201971317084,-1.398690142703793,0.16317050673961353,0.9790230404376812,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,arima,naive,squared_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,lstm,naive,squared_error,246,0.002041201971317084,1.398690142703793,0.16317050673961353,0.9790230404376812,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,lag_reg,arima,absolute_error,246,0.00546037953686633,1.3372395008048918,0.18238466222913324,0.729538648916533,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,lag_reg,lstm,absolute_error,246,0.0037081880321993043,0.9141287260294743,0.3615479540245999,0.729538648916533,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,lag_reg,naive,absolute_error,246,0.00546037953686633,1.3372395008048918,0.18238466222913324,0.729538648916533,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,arima,lstm,absolute_error,246,-0.0017521915046670251,-2.8377138698955244,0.00492437449017266,0.02954624694103596,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,arima,naive,absolute_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,lstm,naive,absolute_error,246,0.0017521915046670251,2.8377138698955244,0.00492437449017266,0.02954624694103596,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lag_reg,arima,squared_error,246,0.00031310374358374765,0.03626081318232373,0.971103922545155,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lag_reg,lstm,squared_error,246,-0.0024850678851724554,-0.14832872632087638,0.882205353422944,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lag_reg,naive,squared_error,246,0.00031310374358374765,0.03626081318232373,0.971103922545155,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,arima,lstm,squared_error,246,-0.002798171628756201,-0.19320989420829593,0.8469546659934433,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,arima,naive,squared_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lstm,naive,squared_error,246,0.002798171628756201,0.19320989420829593,0.8469546659934433,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lag_reg,arima,absolute_error,246,0.004868748687487342,1.080765865926664,0.28086397866368523,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lag_reg,lstm,absolute_error,246,-9.975844979173991e-05,-0.014012864621680485,0.9888311216539728,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lag_reg,naive,absolute_error,246,0.004868748687487342,1.080765865926664,0.28086397866368523,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,arima,lstm,absolute_error,246,-0.004968507137279082,-0.7553287710411575,0.4507772603998286,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,arima,naive,absolute_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SECB,Security Bank Corporation,Financials,lstm,naive,absolute_error,246,0.004968507137279082,0.7553287710411575,0.4507772603998286,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lag_reg,arima,squared_error,246,0.0005799629324706548,0.771619240402899,0.44108356585798747,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lag_reg,lstm,squared_error,246,-0.00016314632305546142,-0.09334462852773914,0.9257060661591084,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lag_reg,naive,squared_error,246,0.0005799629324706548,0.771619240402899,0.44108356585798747,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,arima,lstm,squared_error,246,-0.0007431092555261167,-0.4615656759153934,0.6448023533258052,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,arima,naive,squared_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lstm,naive,squared_error,246,0.0007431092555261167,0.4615656759153934,0.6448023533258052,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lag_reg,arima,absolute_error,246,0.0021291212912129148,2.1021014294606726,0.03656542704191833,0.1462617081676733,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lag_reg,lstm,absolute_error,246,-0.0029566464181704894,-1.9152458572876492,0.05662543793447228,0.1462617081676733,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lag_reg,naive,absolute_error,246,0.0021291212912129148,2.1021014294606726,0.03656542704191833,0.1462617081676733,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,arima,lstm,absolute_error,246,-0.005085767709383404,-2.8551932104033586,0.004669651113394669,0.028017906680368014,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,arima,naive,absolute_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SHLPH,Shell Pilipinas Corporation,Industrial,lstm,naive,absolute_error,246,0.005085767709383404,2.8551932104033586,0.004669651113394669,0.028017906680368014,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lag_reg,arima,squared_error,246,0.00040572597303081083,0.13718902641195047,0.8909940572334646,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lag_reg,lstm,squared_error,246,0.0009465249908704116,0.2768052712925962,0.7821630206744693,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lag_reg,naive,squared_error,246,-0.005711199166074759,-1.2082915246740644,0.22810010394111221,0.9124004157644489,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,arima,lstm,squared_error,246,0.000540799017839601,0.46824414955752913,0.6400262992388113,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,arima,naive,squared_error,246,-0.00611692513910557,-1.693960029284041,0.09154370391862254,0.5492622235117353,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lstm,naive,squared_error,246,-0.006657724156945172,-1.6676526777607892,0.09666231680239758,0.5492622235117353,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lag_reg,arima,absolute_error,246,0.004930079603115075,1.0180734717778752,0.30964732321637395,0.8335792233819256,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lag_reg,lstm,absolute_error,246,0.006591889200553266,1.2613156194065147,0.2083948058454814,0.8335792233819256,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lag_reg,naive,absolute_error,246,-0.0004349750646057007,-0.06486881858845886,0.948331345111726,0.948331345111726,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,arima,lstm,absolute_error,246,0.0016618095974381907,1.1914305405383296,0.23463750578493242,0.8335792233819256,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,arima,naive,absolute_error,246,-0.0053650546677207755,-1.4840677264593556,0.13907631515288504,0.6953815757644253,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SMPH,"SM Prime Holdings, Inc.",Property,lstm,naive,absolute_error,246,-0.007026864265158967,-1.843796205212171,0.06642039794789222,0.39852238768735326,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
